date,price1,price2,choice
2021-07-08 14:00:00+05:30,123.1,123.05,R
2021-07-08 14:01:00+05:30,123.15,123.05,R
2021-07-08 14:24:00+05:30,123.25,123.2,R
2021-07-08 14:25:00+05:30,123.25,122.85,R
2021-07-08 14:26:00+05:30,122.95,122.85,R
2021-07-09 09:35:00+05:30,123.2,123.15,R
2021-07-09 09:36:00+05:30,123.1,122.9,R
2021-07-09 09:37:00+05:30,122.95,122.9,R
2021-07-09 14:32:00+05:30,123.95,123.75,R
2021-07-09 14:33:00+05:30,123.75,123.6,R
2021-07-09 14:34:00+05:30,123.65,123.6,R
2021-07-12 10:42:00+05:30,125.1,125.05,R
2021-07-12 10:43:00+05:30,125.05,124.95,R
2021-07-12 10:44:00+05:30,125.0,124.95,R
2021-07-12 10:43:00+05:30,125.05,124.95,R
2021-07-12 10:44:00+05:30,125.0,124.95,R
2021-07-12 10:45:00+05:30,125.0,124.95,R
2021-07-12 12:13:00+05:30,124.9,124.85,R
2021-07-12 12:14:00+05:30,124.9,124.8,R
2021-07-12 12:15:00+05:30,124.85,124.8,R
2021-07-12 13:09:00+05:30,124.5,124.35,R
2021-07-12 13:10:00+05:30,124.35,124.3,R
2021-07-12 13:11:00+05:30,124.35,124.3,R
2021-07-12 15:13:00+05:30,123.9,123.8,R
2021-07-12 15:14:00+05:30,123.85,123.75,R
2021-07-12 15:15:00+05:30,123.85,123.8,R
2021-07-12 15:28:00+05:30,123.7,123.65,R
2021-07-12 15:29:00+05:30,123.65,123.6,R
2021-07-13 09:15:00+05:30,124.2,124.05,R
2021-07-13 10:04:00+05:30,125.0,124.95,R
2021-07-13 10:05:00+05:30,124.95,124.9,R
2021-07-13 10:06:00+05:30,124.95,124.9,R
2021-07-13 11:28:00+05:30,124.2,124.15,R
2021-07-13 11:29:00+05:30,124.2,124.1,R
2021-07-13 11:30:00+05:30,124.15,124.1,R
2021-07-13 14:01:00+05:30,123.55,123.5,R
2021-07-13 14:02:00+05:30,123.5,123.45,R
2021-07-13 14:03:00+05:30,123.5,123.45,R
2021-07-13 14:47:00+05:30,124.0,123.85,R
2021-07-13 14:48:00+05:30,123.95,123.85,R
2021-07-13 14:49:00+05:30,123.95,123.85,R
2021-07-13 15:05:00+05:30,124.1,124.05,R
2021-07-13 15:06:00+05:30,124.05,124.0,R
2021-07-13 15:07:00+05:30,124.05,124.0,R
2021-07-13 15:20:00+05:30,124.05,124.0,R
2021-07-13 15:21:00+05:30,124.05,124.0,R
2021-07-13 15:22:00+05:30,124.05,124.0,R
2021-07-14 09:48:00+05:30,125.55,125.45,R
2021-07-14 09:49:00+05:30,125.5,125.4,R
2021-07-14 09:50:00+05:30,125.5,125.4,R
2021-07-14 10:43:00+05:30,125.05,125.0,R
2021-07-14 10:44:00+05:30,125.05,124.95,R
2021-07-14 10:45:00+05:30,125.05,125.0,R
2021-07-14 10:45:00+05:30,125.05,125.0,R
2021-07-14 10:46:00+05:30,125.0,124.95,R
2021-07-14 10:47:00+05:30,125.0,124.95,R
2021-07-14 11:44:00+05:30,124.85,124.8,R
2021-07-14 11:45:00+05:30,124.8,124.7,R
2021-07-14 11:46:00+05:30,124.85,124.8,R
2021-07-14 12:07:00+05:30,124.5,124.45,R
2021-07-14 12:08:00+05:30,124.45,124.4,R
2021-07-14 12:09:00+05:30,124.45,124.4,R
2021-07-14 13:17:00+05:30,124.6,124.55,R
2021-07-14 13:18:00+05:30,124.55,124.5,R
2021-07-14 13:19:00+05:30,124.55,124.5,R
2021-07-14 13:18:00+05:30,124.55,124.5,R
2021-07-14 13:19:00+05:30,124.55,124.5,R
2021-07-14 13:20:00+05:30,124.55,124.5,R
2021-07-14 14:58:00+05:30,124.55,124.5,R
2021-07-14 14:59:00+05:30,124.55,124.5,R
2021-07-14 15:00:00+05:30,124.6,124.55,R
2021-07-15 10:10:00+05:30,124.95,124.9,R
2021-07-15 10:11:00+05:30,124.9,124.8,R
2021-07-15 10:12:00+05:30,124.85,124.8,R
2021-07-15 12:44:00+05:30,125.35,125.3,R
2021-07-15 12:45:00+05:30,125.3,125.2,R
2021-07-15 12:46:00+05:30,125.25,125.2,R
2021-07-15 13:23:00+05:30,125.1,125.0,R
2021-07-15 13:24:00+05:30,125.0,124.95,R
2021-07-15 13:25:00+05:30,125.0,124.95,R
2021-07-15 13:37:00+05:30,125.05,125.0,R
2021-07-15 13:38:00+05:30,125.0,124.95,R
2021-07-15 13:39:00+05:30,125.0,124.95,R
2021-07-15 15:04:00+05:30,124.55,124.5,R
2021-07-15 15:05:00+05:30,124.55,124.45,R
2021-07-15 15:06:00+05:30,124.55,124.45,R
2021-07-16 10:11:00+05:30,124.25,124.2,R
2021-07-16 10:12:00+05:30,124.25,124.2,R
2021-07-16 10:13:00+05:30,124.25,124.2,R
2021-07-16 10:51:00+05:30,124.1,124.0,R
2021-07-16 10:52:00+05:30,124.1,124.0,R
2021-07-16 10:53:00+05:30,124.1,124.05,R
2021-07-16 15:19:00+05:30,124.05,124.0,R
2021-07-16 15:20:00+05:30,124.05,123.9,R
2021-07-16 15:21:00+05:30,124.0,123.95,R
2021-07-19 09:56:00+05:30,128.0,127.95,R
2021-07-19 09:57:00+05:30,128.0,127.9,R
2021-07-19 09:58:00+05:30,127.95,127.9,R
2021-07-19 09:59:00+05:30,127.9,127.65,R
2021-07-19 10:00:00+05:30,127.65,127.3,R
2021-07-19 10:01:00+05:30,127.35,127.3,R
2021-07-19 12:09:00+05:30,127.0,126.95,R
2021-07-19 12:10:00+05:30,126.95,126.9,R
2021-07-19 12:11:00+05:30,126.95,126.9,R
2021-07-19 12:30:00+05:30,126.8,126.7,R
2021-07-19 12:31:00+05:30,126.65,126.4,R
2021-07-19 12:32:00+05:30,126.5,126.45,R
2021-07-19 12:32:00+05:30,126.5,126.45,R
2021-07-19 12:33:00+05:30,126.5,126.45,R
2021-07-19 12:34:00+05:30,126.5,126.45,R
2021-07-19 13:52:00+05:30,126.65,126.6,R
2021-07-19 13:53:00+05:30,126.6,126.45,R
2021-07-19 13:54:00+05:30,126.5,126.45,R
2021-07-19 14:31:00+05:30,125.9,125.7,R
2021-07-19 14:32:00+05:30,125.65,125.5,R
2021-07-19 14:33:00+05:30,125.55,125.5,R
2021-07-19 14:32:00+05:30,125.65,125.5,R
2021-07-19 14:33:00+05:30,125.55,125.5,R
2021-07-19 14:34:00+05:30,125.55,125.5,R
2021-07-19 14:35:00+05:30,125.6,125.45,R
2021-07-19 14:36:00+05:30,125.5,125.3,R
2021-07-19 14:37:00+05:30,125.35,125.3,R
2021-07-20 09:35:00+05:30,124.6,124.5,R
2021-07-20 09:36:00+05:30,124.55,124.25,R
2021-07-20 09:37:00+05:30,124.35,124.25,R
2021-07-20 14:35:00+05:30,122.7,122.65,R
2021-07-20 14:36:00+05:30,122.65,122.55,R
2021-07-20 14:37:00+05:30,122.65,122.6,R
2021-07-20 15:01:00+05:30,122.5,122.4,R
2021-07-20 15:02:00+05:30,122.4,122.3,R
2021-07-20 15:03:00+05:30,122.35,122.3,R
2021-07-22 14:34:00+05:30,122.85,122.8,R
2021-07-22 14:35:00+05:30,122.75,122.65,R
2021-07-22 14:36:00+05:30,122.7,122.65,R
2021-07-23 10:21:00+05:30,124.25,124.2,R
2021-07-23 10:22:00+05:30,124.2,124.0,R
2021-07-23 10:23:00+05:30,124.05,124.0,R
2021-07-23 10:45:00+05:30,123.75,123.65,R
2021-07-23 10:46:00+05:30,123.65,123.55,R
2021-07-23 10:47:00+05:30,123.6,123.55,R
2021-07-23 13:43:00+05:30,124.2,124.15,R
2021-07-23 13:44:00+05:30,124.15,124.05,R
2021-07-23 13:45:00+05:30,124.1,124.05,R
2021-07-23 13:45:00+05:30,124.1,124.05,R
2021-07-23 13:46:00+05:30,124.05,124.0,R
2021-07-23 13:47:00+05:30,124.05,124.0,R
2021-07-23 13:57:00+05:30,124.1,124.05,R
2021-07-23 13:58:00+05:30,124.05,124.0,R
2021-07-23 13:59:00+05:30,124.05,124.0,R
2021-07-23 14:19:00+05:30,123.85,123.8,R
2021-07-23 14:20:00+05:30,123.85,123.75,R
2021-07-23 14:21:00+05:30,123.8,123.75,R
2021-07-23 14:20:00+05:30,123.85,123.75,R
2021-07-23 14:21:00+05:30,123.8,123.75,R
2021-07-23 14:22:00+05:30,123.8,123.75,R
2021-07-23 15:06:00+05:30,123.0,122.95,R
2021-07-23 15:07:00+05:30,123.0,122.9,R
2021-07-23 15:08:00+05:30,122.95,122.9,R
2021-07-26 11:40:00+05:30,122.9,122.85,R
2021-07-26 11:41:00+05:30,122.85,122.75,R
2021-07-26 11:42:00+05:30,122.8,122.75,R
2021-07-26 13:29:00+05:30,123.5,123.45,R
2021-07-26 13:30:00+05:30,123.5,123.4,R
2021-07-26 13:31:00+05:30,123.45,123.4,R
2021-07-26 13:31:00+05:30,123.45,123.4,R
2021-07-26 13:32:00+05:30,123.45,123.3,R
2021-07-26 13:33:00+05:30,123.4,123.3,R
2021-07-26 13:51:00+05:30,123.4,123.35,R
2021-07-26 13:52:00+05:30,123.35,123.25,R
2021-07-26 13:53:00+05:30,123.3,123.25,R
2021-07-26 13:52:00+05:30,123.35,123.25,R
2021-07-26 13:53:00+05:30,123.3,123.25,R
2021-07-26 13:54:00+05:30,123.3,123.25,R
2021-07-26 14:34:00+05:30,123.05,122.95,R
2021-07-26 14:35:00+05:30,122.95,122.85,R
2021-07-26 14:36:00+05:30,122.9,122.85,R
2021-07-27 10:31:00+05:30,123.55,123.5,R
2021-07-27 10:32:00+05:30,123.5,123.45,R
2021-07-27 10:33:00+05:30,123.5,123.45,R
2021-07-27 14:06:00+05:30,121.3,121.25,R
2021-07-27 14:07:00+05:30,121.25,121.2,R
2021-07-27 14:08:00+05:30,121.25,121.2,R
2021-07-27 14:13:00+05:30,121.3,121.25,R
2021-07-27 14:14:00+05:30,121.25,121.15,R
2021-07-27 14:15:00+05:30,121.2,121.15,R
2021-07-28 10:16:00+05:30,120.55,120.45,R
2021-07-28 10:17:00+05:30,120.5,120.4,R
2021-07-28 10:18:00+05:30,120.5,120.45,R
2021-07-28 10:26:00+05:30,120.25,120.2,R
2021-07-28 10:27:00+05:30,120.25,120.1,R
2021-07-28 10:28:00+05:30,120.15,120.1,R
2021-07-28 10:27:00+05:30,120.25,120.1,R
2021-07-28 10:28:00+05:30,120.15,120.1,R
2021-07-28 10:29:00+05:30,120.15,120.1,R
2021-07-28 14:57:00+05:30,120.6,120.5,R
2021-07-28 14:58:00+05:30,120.55,120.5,R
2021-07-28 14:59:00+05:30,120.6,120.55,R
2021-07-29 10:58:00+05:30,121.95,121.9,R
2021-07-29 10:59:00+05:30,121.9,121.85,R
2021-07-29 11:00:00+05:30,121.9,121.85,R
2021-07-29 11:12:00+05:30,121.8,121.75,R
2021-07-29 11:13:00+05:30,121.75,121.65,R
2021-07-29 11:14:00+05:30,121.75,121.7,R
2021-07-29 12:26:00+05:30,121.7,121.65,R
2021-07-29 12:27:00+05:30,121.65,121.6,R
2021-07-29 12:28:00+05:30,121.7,121.65,R
2021-07-30 11:35:00+05:30,125.2,125.15,R
2021-07-30 11:36:00+05:30,125.25,125.1,R
2021-07-30 11:37:00+05:30,125.15,125.1,R
2021-07-30 11:55:00+05:30,125.5,125.45,R
2021-07-30 11:56:00+05:30,125.5,125.3,R
2021-07-30 11:57:00+05:30,125.35,125.3,R
2021-07-30 11:56:00+05:30,125.5,125.3,R
2021-07-30 11:57:00+05:30,125.35,125.3,R
2021-07-30 11:58:00+05:30,125.35,125.3,R
2021-07-30 12:03:00+05:30,125.6,125.35,R
2021-07-30 12:04:00+05:30,125.45,125.3,R
2021-07-30 12:05:00+05:30,125.35,125.3,R
2021-08-02 10:21:00+05:30,129.1,129.05,R
2021-08-02 10:22:00+05:30,129.0,128.85,R
2021-08-02 10:23:00+05:30,128.95,128.9,R
2021-08-02 12:34:00+05:30,128.9,128.8,R
2021-08-02 12:35:00+05:30,128.8,128.75,R
2021-08-02 12:36:00+05:30,128.8,128.75,R
2021-08-02 12:35:00+05:30,128.8,128.75,R
2021-08-02 12:36:00+05:30,128.8,128.75,R
2021-08-02 12:37:00+05:30,128.8,128.75,R
2021-08-03 10:20:00+05:30,133.45,133.2,R
2021-08-03 10:21:00+05:30,133.25,133.2,R
2021-08-03 10:22:00+05:30,133.3,133.2,R
2021-08-03 10:34:00+05:30,133.5,133.4,R
2021-08-03 10:35:00+05:30,133.4,133.25,R
2021-08-03 10:36:00+05:30,133.3,133.25,R
2021-08-03 11:15:00+05:30,134.4,134.2,R
2021-08-03 11:16:00+05:30,134.2,134.1,R
2021-08-03 11:17:00+05:30,134.2,134.15,R
2021-08-03 13:31:00+05:30,133.55,133.5,R
2021-08-03 13:32:00+05:30,133.5,133.4,R
2021-08-03 13:33:00+05:30,133.5,133.45,R
2021-08-03 14:00:00+05:30,133.3,133.05,R
2021-08-03 14:01:00+05:30,133.1,133.0,R
2021-08-03 14:02:00+05:30,133.05,133.0,R
2021-08-03 14:27:00+05:30,133.35,133.2,R
2021-08-03 14:28:00+05:30,133.2,133.15,R
2021-08-03 14:29:00+05:30,133.2,133.15,R
2021-08-04 09:46:00+05:30,132.45,132.2,R
2021-08-04 09:47:00+05:30,132.2,132.15,R
2021-08-04 09:48:00+05:30,132.2,132.15,R
2021-08-04 09:47:00+05:30,132.2,132.15,R
2021-08-04 09:48:00+05:30,132.2,132.15,R
2021-08-04 09:49:00+05:30,132.2,132.15,R
2021-08-04 10:01:00+05:30,132.6,132.4,R
2021-08-04 10:02:00+05:30,132.5,132.4,R
2021-08-04 10:03:00+05:30,132.45,132.4,R
2021-08-04 14:26:00+05:30,132.45,132.4,R
2021-08-04 14:27:00+05:30,132.4,132.3,R
2021-08-04 14:28:00+05:30,132.35,132.3,R
2021-08-04 15:08:00+05:30,131.85,131.7,R
2021-08-04 15:09:00+05:30,131.8,131.7,R
2021-08-04 15:10:00+05:30,131.85,131.8,R
2021-08-04 15:18:00+05:30,131.65,131.55,R
2021-08-04 15:19:00+05:30,131.55,131.35,R
2021-08-04 15:20:00+05:30,131.45,131.4,R
2021-08-05 09:17:00+05:30,131.75,131.4,R
2021-08-05 09:18:00+05:30,131.45,131.4,R
2021-08-05 09:19:00+05:30,131.5,131.45,R
2021-08-05 12:16:00+05:30,132.45,132.3,R
2021-08-05 12:17:00+05:30,132.25,132.15,R
2021-08-05 12:18:00+05:30,132.2,132.15,R
2021-08-05 13:54:00+05:30,131.95,131.85,R
2021-08-05 13:55:00+05:30,131.95,131.8,R
2021-08-05 13:56:00+05:30,131.85,131.8,R
2021-08-06 09:22:00+05:30,135.8,135.75,R
2021-08-06 09:23:00+05:30,135.75,135.55,R
2021-08-06 09:24:00+05:30,135.65,135.55,R
2021-08-06 10:22:00+05:30,136.35,136.15,R
2021-08-06 10:23:00+05:30,136.15,136.05,R
2021-08-06 10:24:00+05:30,136.1,136.05,R
2021-08-06 11:16:00+05:30,136.25,136.1,R
2021-08-06 11:17:00+05:30,136.15,136.1,R
2021-08-06 11:18:00+05:30,136.15,136.1,R
2021-08-06 12:17:00+05:30,136.5,136.45,R
2021-08-06 12:18:00+05:30,136.4,136.35,R
2021-08-06 12:19:00+05:30,136.4,136.35,R
2021-08-06 12:18:00+05:30,136.4,136.35,R
2021-08-06 12:19:00+05:30,136.4,136.35,R
2021-08-06 12:20:00+05:30,136.4,136.35,R
2021-08-06 12:21:00+05:30,136.35,136.3,R
2021-08-06 12:22:00+05:30,136.3,136.2,R
2021-08-06 12:23:00+05:30,136.25,136.2,R
2021-08-06 13:27:00+05:30,135.7,135.6,R
2021-08-06 13:28:00+05:30,135.6,135.5,R
2021-08-06 13:29:00+05:30,135.6,135.5,R
2021-08-06 09:22:00+05:30,135.8,135.75,R
2021-08-06 09:23:00+05:30,135.75,135.55,R
2021-08-06 09:24:00+05:30,135.65,135.55,R
2021-08-06 10:22:00+05:30,136.35,136.15,R
2021-08-06 10:23:00+05:30,136.15,136.05,R
2021-08-06 10:24:00+05:30,136.1,136.05,R
2021-08-06 11:16:00+05:30,136.25,136.1,R
2021-08-06 11:17:00+05:30,136.15,136.1,R
2021-08-06 11:18:00+05:30,136.15,136.1,R
2021-08-06 12:17:00+05:30,136.5,136.45,R
2021-08-06 12:18:00+05:30,136.4,136.35,R
2021-08-06 12:19:00+05:30,136.4,136.35,R
2021-08-06 12:18:00+05:30,136.4,136.35,R
2021-08-06 12:19:00+05:30,136.4,136.35,R
2021-08-06 12:20:00+05:30,136.4,136.35,R
2021-08-06 12:21:00+05:30,136.35,136.3,R
2021-08-06 12:22:00+05:30,136.3,136.2,R
2021-08-06 12:23:00+05:30,136.25,136.2,R
2021-08-06 13:27:00+05:30,135.7,135.6,R
2021-08-06 13:28:00+05:30,135.6,135.5,R
2021-08-06 13:29:00+05:30,135.6,135.5,R
2021-08-09 10:44:00+05:30,133.15,133.1,R
2021-08-09 10:45:00+05:30,133.1,132.95,R
2021-08-09 10:46:00+05:30,133.0,132.95,R
2021-08-09 12:44:00+05:30,131.9,131.85,R
2021-08-09 12:45:00+05:30,131.85,131.75,R
2021-08-09 12:46:00+05:30,131.8,131.75,R
2021-08-10 10:14:00+05:30,132.05,132.0,R
2021-08-10 10:15:00+05:30,132.05,131.9,R
2021-08-10 10:16:00+05:30,132.0,131.95,R
2021-08-10 10:17:00+05:30,131.95,131.9,R
2021-08-10 10:18:00+05:30,131.9,131.8,R
2021-08-10 10:19:00+05:30,131.85,131.8,R
2021-08-10 13:29:00+05:30,131.4,131.25,R
2021-08-10 13:30:00+05:30,131.3,131.2,R
2021-08-10 13:31:00+05:30,131.3,131.25,R
2021-08-10 14:09:00+05:30,129.1,128.75,R
2021-08-10 14:10:00+05:30,128.7,128.55,R
2021-08-10 14:11:00+05:30,128.7,128.55,R
2021-08-11 09:54:00+05:30,129.05,128.85,R
2021-08-11 09:55:00+05:30,128.85,128.75,R
2021-08-11 09:56:00+05:30,128.8,128.75,R
2021-08-11 10:37:00+05:30,128.25,128.2,R
2021-08-11 10:38:00+05:30,128.2,128.15,R
2021-08-11 10:39:00+05:30,128.2,128.15,R
2021-08-11 10:47:00+05:30,128.35,128.25,R
2021-08-11 10:48:00+05:30,128.35,128.2,R
2021-08-11 10:49:00+05:30,128.25,128.2,R
2021-08-11 10:50:00+05:30,128.25,128.15,R
2021-08-11 10:51:00+05:30,128.05,128.0,R
2021-08-11 10:52:00+05:30,128.05,128.0,R
2021-08-11 14:27:00+05:30,129.2,129.15,R
2021-08-11 14:28:00+05:30,129.15,129.0,R
2021-08-11 14:29:00+05:30,129.1,129.0,R
2021-08-12 09:33:00+05:30,131.4,131.35,R
2021-08-12 09:34:00+05:30,131.35,131.25,R
2021-08-12 09:35:00+05:30,131.3,131.25,R
2021-08-12 12:09:00+05:30,131.7,131.45,R
2021-08-12 12:10:00+05:30,131.5,131.3,R
2021-08-12 12:11:00+05:30,131.4,131.35,R
2021-08-12 12:41:00+05:30,132.1,132.05,R
2021-08-12 12:42:00+05:30,132.05,131.95,R
2021-08-12 12:43:00+05:30,132.0,131.95,R
2021-08-12 12:42:00+05:30,132.05,131.95,R
2021-08-12 12:43:00+05:30,132.0,131.95,R
2021-08-12 12:44:00+05:30,132.0,131.95,R
2021-08-12 14:04:00+05:30,131.75,131.7,R
2021-08-12 14:05:00+05:30,131.7,131.65,R
2021-08-12 14:06:00+05:30,131.75,131.65,R
2021-08-12 14:27:00+05:30,131.5,131.45,R
2021-08-12 14:28:00+05:30,131.45,131.4,R
2021-08-12 14:29:00+05:30,131.5,131.4,R
2021-08-13 09:20:00+05:30,133.75,133.5,R
2021-08-13 09:21:00+05:30,133.5,133.35,R
2021-08-13 09:22:00+05:30,133.4,133.35,R
2021-08-13 09:31:00+05:30,133.95,133.9,R
2021-08-13 09:32:00+05:30,133.9,133.75,R
2021-08-13 09:33:00+05:30,133.8,133.75,R
2021-08-13 10:35:00+05:30,134.1,134.0,R
2021-08-13 10:36:00+05:30,134.0,133.9,R
2021-08-13 10:37:00+05:30,133.95,133.9,R
2021-08-13 15:02:00+05:30,133.05,133.0,R
2021-08-13 15:03:00+05:30,132.95,132.9,R
2021-08-13 15:04:00+05:30,132.95,132.9,R
2021-08-16 09:29:00+05:30,133.2,133.05,R
2021-08-16 09:30:00+05:30,132.9,132.6,R
2021-08-16 09:31:00+05:30,132.7,132.65,R
2021-08-16 10:33:00+05:30,133.2,133.15,R
2021-08-16 10:34:00+05:30,133.2,133.05,R
2021-08-16 10:35:00+05:30,133.15,133.05,R
2021-08-16 10:54:00+05:30,133.25,133.2,R
2021-08-16 10:55:00+05:30,133.2,133.1,R
2021-08-16 10:56:00+05:30,133.15,133.1,R
2021-08-16 11:54:00+05:30,133.0,132.95,R
2021-08-16 11:55:00+05:30,132.95,132.9,R
2021-08-16 11:56:00+05:30,132.95,132.9,R
2021-08-16 12:02:00+05:30,133.0,132.9,R
2021-08-16 12:03:00+05:30,132.9,132.8,R
2021-08-16 12:04:00+05:30,132.85,132.8,R
2021-08-16 12:03:00+05:30,132.9,132.8,R
2021-08-16 12:04:00+05:30,132.85,132.8,R
2021-08-16 12:05:00+05:30,132.85,132.8,R
2021-08-17 11:05:00+05:30,131.45,131.4,R
2021-08-17 11:06:00+05:30,131.45,131.4,R
2021-08-17 11:07:00+05:30,131.5,131.4,R
2021-08-17 11:06:00+05:30,131.45,131.4,R
2021-08-17 11:07:00+05:30,131.5,131.4,R
2021-08-17 11:08:00+05:30,131.45,131.4,R
2021-08-17 13:26:00+05:30,130.4,130.2,R
2021-08-17 13:27:00+05:30,130.15,129.7,R
2021-08-17 13:28:00+05:30,129.75,129.7,R
2021-08-17 14:34:00+05:30,130.85,130.8,R
2021-08-17 14:35:00+05:30,130.8,130.75,R
2021-08-17 14:36:00+05:30,130.85,130.8,R
2021-08-17 14:36:00+05:30,130.85,130.8,R
2021-08-17 14:37:00+05:30,130.8,130.75,R
2021-08-17 14:38:00+05:30,130.8,130.75,R
2021-08-18 13:21:00+05:30,130.95,130.9,R
2021-08-18 13:22:00+05:30,130.95,130.9,R
2021-08-18 13:23:00+05:30,130.95,130.9,R
2021-08-18 14:34:00+05:30,130.9,130.85,R
2021-08-18 14:35:00+05:30,130.85,130.8,R
2021-08-18 14:36:00+05:30,130.85,130.8,R
2021-08-18 14:43:00+05:30,130.95,130.9,R
2021-08-18 14:44:00+05:30,130.9,130.75,R
2021-08-18 14:45:00+05:30,130.8,130.75,R
2021-08-18 14:44:00+05:30,130.9,130.75,R
2021-08-18 14:45:00+05:30,130.8,130.75,R
2021-08-18 14:46:00+05:30,130.8,130.75,R
2021-08-18 15:01:00+05:30,130.75,130.65,R
2021-08-18 15:02:00+05:30,130.65,130.6,R
2021-08-18 15:03:00+05:30,130.65,130.6,R
2021-08-18 15:02:00+05:30,130.65,130.6,R
2021-08-18 15:03:00+05:30,130.65,130.6,R
2021-08-18 15:04:00+05:30,130.65,130.6,R
2021-08-18 15:04:00+05:30,130.65,130.6,R
2021-08-18 15:05:00+05:30,130.6,130.55,R
2021-08-18 15:06:00+05:30,130.6,130.55,R
2021-08-18 15:18:00+05:30,130.6,130.45,R
2021-08-18 15:19:00+05:30,130.4,130.25,R
2021-08-18 15:20:00+05:30,130.3,130.25,R
